specimen,load_kN,Ubar,Diagn,VSt1,VSt2,HDiagn,VDiagn,HUbar,HStack,St1,St1St2,VStack
NS-REF,275.6890,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.6561,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.6303,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.5740,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.5390,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.5076,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.4789,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.4224,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.3854,118.9318,202.9294,37.9114,26.2243,143.4928,143.4928,118.9318,262.4246,37.9114,64.1357,207.6285
NS-REF,275.3283,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.2937,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.2481,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.2037,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.1820,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.1651,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.1202,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.0881,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.2620,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.2443,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.2147,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.1990,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.1645,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.1363,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.1069,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.0675,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.0131,118.9318,203.2580,37.9114,26.2243,143.7251,143.7251,118.9318,262.6569,37.9114,64.1357,207.8608
NS-REF,275.6668,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.6195,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.5761,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.5584,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.5278,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.4869,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.4638,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.4322,119.6930,203.7598,37.9114,26.2243,144.0800,144.0800,119.6930,263.7729,37.9114,64.1357,208.2157
NS-REF,275.4079,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.3587,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.3180,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.2854,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.2422,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.2006,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.1703,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.1204,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,275.0830,119.6930,204.0672,37.9114,26.2243,144.2973,144.2973,119.6930,263.9903,37.9114,64.1357,208.4331
NS-REF,276.5594,120.0454,204.0672,37.9114,26.2243,144.2973,144.2973,120.0454,264.3427,37.9114,64.1357,208.4331
NS-REF,276.6306,120.3923,204.0672,37.9114,26.2243,144.2973,144.2973,120.3923,264.6896,37.9114,64.1357,208.4331
NS-REF,276.5711,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.5289,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.4925,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.4465,120.3923,204.0672,38.2554,26.5005,144.2973,144.2973,120.3923,264.6896,38.2554,64.7560,209.0533
NS-REF,276.3825,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.3300,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.2909,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.2464,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.2220,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.2009,120.3923,204.0672,38.2554,26.2243,144.2973,144.2973,120.3923,264.6896,38.2554,64.4798,208.7771
NS-REF,276.1489,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,276.0960,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,276.0625,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,276.0473,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,276.0148,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,275.9627,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,275.9366,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,275.8989,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,275.8503,120.3923,204.4074,38.2554,26.2243,144.5379,144.5379,120.3923,264.9301,38.2554,64.4798,209.0176
NS-REF,275.8179,120.3923,204.4074,37.9114,26.2243,144.5379,144.5379,120.3923,264.9301,37.9114,64.1357,208.6736
NS-REF,275.7793,120.3923,204.4074,37.9114,26.2243,144.5379,144.5379,120.3923,264.9301,37.9114,64.1357,208.6736
NS-REF,275.7440,120.3923,204.4074,37.9114,26.2243,144.5379,144.5379,120.3923,264.9301,37.9114,64.1357,208.6736
NS-REF,275.7212,120.3923,204.4074,37.9114,26.2243,144.5379,144.5379,120.3923,264.9301,37.9114,64.1357,208.6736
NS-REF,275.6990,120.3923,204.4074,37.9114,26.2243,144.5379,144.5379,120.3923,264.9301,37.9114,64.1357,208.6736
NS-REF,275.6620,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.6121,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.5944,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.5689,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.5359,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.5014,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.4718,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.4319,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.3828,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.3628,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.3505,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.3317,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.2976,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.2589,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.2299,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.2062,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.1797,120.7620,204.4074,37.9114,26.2243,144.5379,144.5379,120.7620,265.2999,37.9114,64.1357,208.6736
NS-REF,275.1620,121.1458,204.4074,37.9114,26.2243,144.5379,144.5379,121.1458,265.6837,37.9114,64.1357,208.6736
NS-REF,275.7643,121.1458,204.4074,37.9114,26.4891,144.5379,144.5379,121.1458,265.6837,37.9114,64.4005,208.9383
NS-REF,275.7516,121.1458,204.4074,38.2554,26.4891,144.5379,144.5379,121.1458,265.6837,38.2554,64.7445,209.2824
NS-REF,275.7292,121.1458,204.4074,38.2554,26.4891,144.5379,144.5379,121.1458,265.6837,38.2554,64.7445,209.2824
NS-REF,275.7036,121.1458,204.4074,38.2554,26.4891,144.5379,144.5379,121.1458,265.6837,38.2554,64.7445,209.2824
NS-REF,275.6578,121.1458,204.4074,38.2554,26.4891,144.5379,144.5379,121.1458,265.6837,38.2554,64.7445,209.2824
NS-REF,275.6183,121.1458,204.4074,38.2554,26.4891,144.5379,144.5379,121.1458,265.6837,38.2554,64.7445,209.2824
NS-REF,275.5743,121.1458,204.4074,38.2554,26.4891,144.5379,144.5379,121.1458,265.6837,38.2554,64.7445,209.2824
NS-REF,275.5531,121.1458,204.4074,37.9114,26.4891,144.5379,144.5379,121.1458,265.6837,37.9114,64.4005,208.9383
NS-REF,275.5332,121.1458,204.4074,37.9114,26.4891,144.5379,144.5379,121.1458,265.6837,37.9114,64.4005,208.9383
NS-REF,275.5052,121.1458,204.4074,37.9114,26.4891,144.5379,144.5379,121.1458,265.6837,37.9114,64.4005,208.9383
NS-REF,275.4772,121.5268,204.4074,37.9114,26.4891,144.5379,144.5379,121.5268,266.0646,37.9114,64.4005,208.9383
NS-REF,275.4441,121.5268,204.4074,37.9114,26.4891,144.5379,144.5379,121.5268,266.0646,37.9114,64.4005,208.9383
NS-REF,275.4228,121.5268,204.4074,37.9114,26.4891,144.5379,144.5379,121.5268,266.0646,37.9114,64.4005,208.9383
NS-REF,275.3894,121.5268,204.4074,37.9114,26.4891,144.5379,144.5379,121.5268,266.0646,37.9114,64.4005,208.9383
NS-REF,275.3605,121.5268,204.4074,37.9114,26.4891,144.5379,144.5379,121.5268,266.0646,37.9114,64.4005,208.9383
NS-REF,275.3342,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.3092,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.2814,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.2667,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.2407,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.2167,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.1778,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.1622,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.1384,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.1112,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.0970,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.0476,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,275.0226,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,274.9980,121.5268,204.6788,37.9114,26.4891,144.7298,144.7298,121.5268,266.2566,37.9114,64.4005,209.1303
NS-REF,276.3771,121.8809,205.1647,38.2554,26.7653,145.0733,145.0733,121.8809,266.9542,38.2554,65.0207,210.0940
NS-REF,276.3665,121.8809,205.1647,38.2554,26.7653,145.0733,145.0733,121.8809,266.9542,38.2554,65.0207,210.0940
NS-REF,276.3186,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.2961,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.2655,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.2178,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.1755,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.1404,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.1056,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.0935,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.0553,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,276.0154,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.9882,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.9271,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.8977,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.8743,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.8406,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.8276,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.7945,122.2388,205.1647,38.2554,26.7653,145.0733,145.0733,122.2388,267.3121,38.2554,65.0207,210.0940
NS-REF,275.7518,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.7241,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.7194,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.6860,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.6696,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.6325,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.6069,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.5881,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.5606,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.5333,122.5979,205.1647,38.2554,26.7653,145.0733,145.0733,122.5979,267.6712,38.2554,65.0207,210.0940
NS-REF,275.4858,122.5979,205.5125,38.2554,26.7653,145.3193,145.3193,122.5979,267.9172,38.2554,65.0207,210.3400
NS-REF,275.4542,122.5979,205.5125,38.2554,26.7653,145.3193,145.3193,122.5979,267.9172,38.2554,65.0207,210.3400
NS-REF,275.4170,122.9690,205.5125,38.2554,26.7653,145.3193,145.3193,122.9690,268.2883,38.2554,65.0207,210.3400
NS-REF,275.4046,122.9690,205.5125,38.2554,26.7653,145.3193,145.3193,122.9690,268.2883,38.2554,65.0207,210.3400
NS-REF,275.3881,122.9690,205.5125,38.2554,26.7653,145.3193,145.3193,122.9690,268.2883,38.2554,65.0207,210.3400
NS-REF,275.3693,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.3474,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.2972,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.2741,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.2565,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.2402,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.2193,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.2163,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.7413,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.7085,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.6862,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.6506,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.6258,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.5961,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.5722,122.9690,205.5125,38.0005,26.7653,145.3193,145.3193,122.9690,268.2883,38.0005,64.7657,210.0850
NS-REF,275.5552,123.3416,205.5125,38.0005,26.7653,145.3193,145.3193,123.3416,268.6609,38.0005,64.7657,210.0850
NS-REF,275.5241,123.3416,205.5125,38.0005,26.7653,145.3193,145.3193,123.3416,268.6609,38.0005,64.7657,210.0850
NS-REF,275.4886,123.3416,205.5125,38.0005,26.7653,145.3193,145.3193,123.3416,268.6609,38.0005,64.7657,210.0850
NS-REF,275.4417,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.4299,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.4118,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.3903,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.3761,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.3520,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.3221,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.2909,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.2566,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.2521,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.2284,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.2054,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.1757,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.1602,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.1422,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.1095,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.1066,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.0842,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.0587,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.0558,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.7260,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.6962,123.7189,205.5125,38.0005,26.7653,145.3193,145.3193,123.7189,269.0382,38.0005,64.7657,210.0850
NS-REF,275.6729,124.0867,205.5125,38.0005,26.7653,145.3193,145.3193,124.0867,269.4061,38.0005,64.7657,210.0850
NS-REF,275.6458,124.0867,205.5125,38.0005,26.7653,145.3193,145.3193,124.0867,269.4061,38.0005,64.7657,210.0850
NS-REF,275.6210,124.0867,205.8140,38.0005,26.7653,145.5324,145.5324,124.0867,269.6192,38.0005,64.7657,210.2982
NS-REF,275.6057,124.0867,205.8140,38.0005,26.7653,145.5324,145.5324,124.0867,269.6192,38.0005,64.7657,210.2982
NS-REF,275.5805,124.0867,205.8140,38.0005,26.7653,145.5324,145.5324,124.0867,269.6192,38.0005,64.7657,210.2982
