x_mm,y_mm,eps_x,eps_y,gamma_xy  (P=83.4kN, step=35)
5.900000000000000000e+02,1.300000000000000000e+02,3.060127678182568341e-05,-2.304899938259832076e-05,5.959913214099390349e-05
6.100000000000000000e+02,1.300000000000000000e+02,2.677205972260185426e-05,-2.667161830163418876e-05,6.163075873820634187e-05
6.300000000000000000e+02,1.300000000000000000e+02,2.476830997460065527e-05,-3.029423722067006014e-05,6.687140142525926174e-05
6.500000000000000000e+02,1.300000000000000000e+02,2.409674470607576816e-05,-3.391685613970592814e-05,7.348905931590968786e-05
6.700000000000000000e+02,1.300000000000000000e+02,2.595536061328368137e-05,-4.271788684223542187e-05,7.746718607403765670e-05
6.900000000000000000e+02,1.300000000000000000e+02,2.838260432169394091e-05,-5.151891754476492914e-05,6.949055302652604952e-05
7.100000000000000000e+02,1.300000000000000000e+02,3.013050689632221663e-05,-6.031994824729442286e-05,5.890043445252490150e-05
7.300000000000000000e+02,1.300000000000000000e+02,2.918001528451654705e-05,-6.912097894982393014e-05,4.342839504214075525e-05
7.000000000000000000e+01,1.500000000000000000e+02,2.266214052661366868e-05,-7.102313009660407692e-05,-6.309661072492197620e-05
9.000000000000000000e+01,1.500000000000000000e+02,2.213425859260623982e-05,-6.311201194647539955e-05,-7.599967451069325941e-05
1.100000000000000000e+02,1.500000000000000000e+02,2.052912470487146596e-05,-5.520089379634674252e-05,-8.785757210196699235e-05
1.300000000000000000e+02,1.500000000000000000e+02,1.895313913961744345e-05,-4.728977564621807193e-05,-1.005282161528877542e-04
1.500000000000000000e+02,1.500000000000000000e+02,1.908696559073291672e-05,-3.937865749608940812e-05,-1.034917853928599623e-04
1.700000000000000000e+02,1.500000000000000000e+02,1.822454875144993722e-05,-3.383269751677922326e-05,-1.027838299156319665e-04
1.900000000000000000e+02,1.500000000000000000e+02,1.935605439901767877e-05,-2.828673753746904518e-05,-9.914383487714457282e-05
2.100000000000000000e+02,1.500000000000000000e+02,2.029470996137819246e-05,-2.274077755815886033e-05,-9.248669042859016302e-05
2.300000000000000000e+02,1.500000000000000000e+02,2.426854902022256995e-05,-1.719481757884868225e-05,-8.175410963661765924e-05
2.500000000000000000e+02,1.500000000000000000e+02,2.790690654952884876e-05,-1.164885759953849908e-05,-6.996088439682781311e-05
2.700000000000000000e+02,1.500000000000000000e+02,3.147968595485618428e-05,-1.326242214428109056e-05,-6.219405743658866915e-05
2.900000000000000000e+02,1.500000000000000000e+02,3.600251189921013925e-05,-1.487598668902368035e-05,-5.356014025670038719e-05
3.100000000000000000e+02,1.500000000000000000e+02,3.928765282640805614e-05,-1.648955123376627183e-05,-4.462902694721811392e-05
3.300000000000000000e+02,1.500000000000000000e+02,4.119112688258911746e-05,-1.810311577850885992e-05,-3.714249455559339526e-05
3.500000000000000000e+02,1.500000000000000000e+02,4.562604957809754765e-05,-1.971668032325145140e-05,-2.881941862394178549e-05
3.700000000000000000e+02,1.500000000000000000e+02,4.683272786858325799e-05,-1.902739433116944895e-05,-1.584567811759783574e-05
3.900000000000000000e+02,1.500000000000000000e+02,4.629247043259618127e-05,-1.833810833908744651e-05,-5.128686857540169628e-06
4.100000000000000000e+02,1.500000000000000000e+02,4.477893993458130283e-05,-1.764882234700544068e-05,1.849175862634132821e-06
4.300000000000000000e+02,1.500000000000000000e+02,4.407264539967352472e-05,-1.695953635492343823e-05,9.523379441020487628e-06
4.500000000000000000e+02,1.500000000000000000e+02,4.406830406505877497e-05,-1.627025036284143579e-05,1.896786722203086081e-05
4.700000000000000000e+02,1.500000000000000000e+02,4.369043831854537617e-05,-1.660590084477649183e-05,3.082569531598818035e-05
4.900000000000000000e+02,1.500000000000000000e+02,4.237589337891720348e-05,-1.694155132671154788e-05,4.154933405486043184e-05
5.100000000000000000e+02,1.500000000000000000e+02,4.054115803655418372e-05,-1.727720180864660392e-05,4.927698497244341103e-05
5.300000000000000000e+02,1.500000000000000000e+02,3.703636943066803230e-05,-1.761285229058165658e-05,5.679397205119473445e-05
5.500000000000000000e+02,1.500000000000000000e+02,3.239856314777247071e-05,-1.794850277251671262e-05,6.379142953884814750e-05
5.700000000000000000e+02,1.500000000000000000e+02,2.908515933265522072e-05,-2.118110114838494840e-05,6.425758146416151991e-05
5.900000000000000000e+02,1.500000000000000000e+02,2.568714117301222464e-05,-2.441369952425318418e-05,6.563503100750646261e-05
6.100000000000000000e+02,1.500000000000000000e+02,2.267159792576555082e-05,-2.764629790012141996e-05,6.896874450866731640e-05
6.300000000000000000e+02,1.500000000000000000e+02,2.092267409861214592e-05,-3.087889627598965574e-05,7.321413520142909352e-05
6.500000000000000000e+02,1.500000000000000000e+02,2.037738416309780538e-05,-3.411149465185789152e-05,8.068283589818630555e-05
6.700000000000000000e+02,1.500000000000000000e+02,2.188486316219422919e-05,-4.212620545201736739e-05,7.556827084339592070e-05
6.900000000000000000e+02,1.500000000000000000e+02,2.329868246639752520e-05,-5.014091625217684326e-05,6.794811263253335302e-05
7.100000000000000000e+02,1.500000000000000000e+02,2.403778760236372291e-05,-5.815562705233632591e-05,5.822005430612002053e-05
7.300000000000000000e+02,1.500000000000000000e+02,2.452321574170346883e-05,-6.617033785249580179e-05,4.594453183263264018e-05
7.000000000000000000e+01,1.700000000000000000e+02,1.918330834979807307e-05,-6.373879513695225780e-05,-6.093718200073474419e-05
9.000000000000000000e+01,1.700000000000000000e+02,1.869448733985767532e-05,-5.685019699205561537e-05,-7.411826413791813254e-05
1.100000000000000000e+02,1.700000000000000000e+02,1.715070298786037785e-05,-4.996159884715897293e-05,-8.676365972702060835e-05
1.300000000000000000e+02,1.700000000000000000e+02,1.577142166158521084e-05,-4.307300070226233727e-05,-9.663783928484288052e-05
1.500000000000000000e+02,1.700000000000000000e+02,1.559528835774481260e-05,-3.618440255736570161e-05,-1.011573753251841340e-04
1.700000000000000000e+02,1.700000000000000000e+02,1.481207371379604481e-05,-3.217970162235692501e-05,-1.032433296887086529e-04
1.900000000000000000e+02,1.700000000000000000e+02,1.583563990685538572e-05,-2.817500068734814841e-05,-1.007474199258039305e-04
2.100000000000000000e+02,1.700000000000000000e+02,1.675249678168422494e-05,-2.417029975233937519e-05,-9.732831176689677756e-05
